timestamp,setup_id,setup_active,symbol,price,direction,score,trend_score,structure_score,entry_score,rr_score,distance_to_entry_zone,distance_penalty,raw_signal,raw_confidence,final_signal,final_confidence,signal,confidence,entry,stop_loss,take_profit,rr,reason,comment,notify,timeframe,atr_1h,atr_4h,atr_1d,price_position_1h,price_position_4h,price_position_1d,trend_ema_1h,trend_ema_4h,trend_ema_1d,trend_macd_1h,trend_macd_4h,trend_macd_1d
2026-06-24T00:39:17.189998+00:00,,,SOL/USDT,69.92,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,69.92,,,,"Конфликт трендов на 1d (BEARISH EMA, BULLISH MACD) и 4h (BEARISH EMA, BEARISH MACD), противоречивые сигналы на 1h (BEARISH EMA, BULLISH MACD). Цена в середине диапазона 20 свечей без четкого пробоя.",,,multi,0.5883736113009393,1.3613332289322901,3.60109822800088,51.46198830409369,25.693430656934353,61.4276768941766,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T01:31:41.734367+00:00,,,BTC/USDT,62917.3,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,62917.3,,,,"Конфликт трендов на 1h (бычий) и 1d/4h (медвежий), цена в середине диапазона без явного пробоя, RSI нейтральный, ATR не подтверждает сильный сигнал.",,,multi,342.6531136585878,737.2576039203088,2000.5423789089577,67.2270056033895,26.652579107065556,46.34313473563136,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T01:33:18.560603+00:00,,,ETH/USDT,1674.85,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1674.85,,,,"Конфликт трендов на 1h (бычий MACD) и 1d/4h (медвежий EMA/MACD), цена в середине диапазона без четкого направления.",,,multi,11.895194250539713,26.23953303151365,74.76538301210788,50.99153719843357,27.759059341263754,49.180327868852444,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T01:34:38.431652+00:00,,,SOL/USDT,70.24,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,70.24,,,,"Конфликт трендов на 1d и 4h (EMA и MACD не согласованы), цена в середине диапазона без четкого сигнала.",,,multi,0.5992040621610565,1.380618943218004,3.620383942286594,71.47766323024058,30.364963503649573,63.43143393863492,BEARISH,BULLISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T01:40:57.196728+00:00,,,BTC/USDT,63056.0,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,63056.0,,,,"Конфликт трендов между 1d/4h (медвежий) и 1h (бычий), RSI не подтверждает сильный сигнал, цена в середине диапазона без четкого направления.",,,multi,349.14597080144506,743.7504610631661,2007.035236051815,76.70493371600375,30.410164716081518,48.04033136326369,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T01:42:28.946329+00:00,,,ETH/USDT,1676.49,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1676.49,,,,"Конфликт трендов на 1d (BEARISH) и 1h (BULLISH), цена в середине диапазона без явного пробоя, RSI не подтверждает перекупленность/перепроданность.",,,multi,12.268051393396858,26.612390174370795,75.13824015496502,53.06302892509783,28.886749639001565,49.65617292905848,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T01:43:51.743884+00:00,,,SOL/USDT,70.2,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,70.2,,,,"Конфликт трендов на 1d, 4h и 1h. EMA и MACD не согласованы, RSI в нейтральной зоне, цена в середине диапазона без явного направления.",,,multi,0.6070612050181994,1.388476086075147,3.628241085143737,70.10309278350545,29.781021897810273,63.18096430807767,BEARISH,BULLISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T02:36:25.900652+00:00,,,BTC/USDT,62743.8,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,62743.8,,,,"Конфликт трендов на 1h (MACD бычий, EMA медвежий) и неясная структура на 1d/4h. Цена в середине диапазона без явного пробоя.",,,multi,348.1784111249012,747.2718896345949,2010.5566646232437,68.26453243470961,21.952210663199057,44.22010939392829,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T02:38:01.821743+00:00,,,ETH/USDT,1666.42,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1666.42,,,,Конфликт трендов на 1h (бычий MACD vs медвежий EMA) и несогласованность с 1d/4h (медвежьи EMA/MACD). Цена в середине диапазона без явного пробоя.,,,multi,12.021762405077498,26.672390174370786,75.198240154965,51.6327190430005,21.962456164477786,46.734368199622836,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T02:39:18.908340+00:00,,,SOL/USDT,69.65,NO TRADE,40%,,,,,,,NO TRADE,40%,NO TRADE,40%,NO TRADE,40%,69.65,,,,"Конфликт трендов на 1d и 4h, цена в середине диапазона без четкого пробоя, RSI не подтверждает сильный сигнал.",,,multi,0.60584255609874,1.3906189432180043,3.6303839422865942,62.08333333333357,21.751824817518354,59.73700688791488,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T02:45:31.128413+00:00,,,BTC/USDT,62730.2,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,62730.2,,,,"Конфликт трендов на 1h (BULLISH MACD) и 1d/4h (BEARISH EMA/MACD), цена в середине диапазона без четкого сигнала.",,,multi,352.7212682677582,751.8147467774519,2015.0995217661007,67.11878685762402,21.583766796705618,44.05369357463622,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T02:46:53.905928+00:00,,,ETH/USDT,1667.88,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1667.88,,,,Конфликт трендов на 1h (MACD бычий vs EMA медвежий) и несогласованность между 1d/4h и 1h. Цена в середине диапазона без четкого тренда.,,,multi,12.134619547934635,26.785247317227924,75.31109729782214,53.99288716456538,22.96637557587848,47.15798636297698,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T02:48:13.336872+00:00,,,SOL/USDT,69.65,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,69.65,,,,Конфликт трендов на 1h (BULLISH MACD vs BEARISH EMA) и несогласованность с 1d/4h. Цена в середине диапазона без четкого пробоя.,,,multi,0.6094139846701684,1.3941903717894326,3.6339553708580223,62.08333333333357,21.751824817518354,59.73700688791488,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T03:41:14.236557+00:00,,,BTC/USDT,62821.3,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,62821.3,,,,"Конфликт трендов на 1h (MACD бычий, EMA медвежий) и медвежий тренд на 1d/4h. Цена у верхней границы 20-свечного диапазона на 1h, но RSI не подтверждает сильный бычий импульс. Низкая уверенность из-за противоречий между таймфреймами.",,,multi,354.7146356021477,762.8004610631664,2026.0852360518152,74.7935973041283,24.05179887299533,45.16843483474666,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T03:42:56.449823+00:00,,,ETH/USDT,1668.2,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1668.2,,,,"Конфликт трендов на 1h (MACD бычий, EMA медвежий) и несогласованность с 1d/4h. Цена в середине диапазона без четкого сигнала.",,,multi,12.05428912638782,27.174533031513644,75.70038301210786,66.56138965653369,23.18641270714434,47.25083417960253,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T03:44:37.742415+00:00,,,SOL/USDT,69.72,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,69.72,,,,"Конфликт трендов на 1h (BULLISH MACD vs BEARISH EMA) и несогласованность с 1d/4h. Цена близка к верхней границе 20-свечного диапазона на 1h, но RSI не подтверждает перекупленность. Низкая уверенность из-за противоречий.",,,multi,0.6176700937684453,1.4227618003608615,3.6625267994294513,70.2702702702704,22.773722627737232,60.17532874139011,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T13:18:43.273350+00:00,,,BTC/USDT,62047.9,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,62047.9,,,,"Конфликт трендов на 1D (медвежий MACD, бычий MACD Histogram) и слабая согласованность между таймфреймами. RSI близок к 30, но не усиливает SHORT из-за риска отскока.",,,multi,376.33458167410123,776.1184011877351,2068.2566646232435,5.004796929964724,3.0992631122670553,35.70475875824432,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T13:19:56.372732+00:00,,,ETH/USDT,1658.37,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,1658.37,,,,"Конфликт трендов между 1d/4h (медвежий) и 1h (бычий), цена у нижней границы диапазона без четкого пробоя, RSI не подтверждает сильный сигнал.",,,multi,12.844987380915393,27.609536088861443,76.98681158353644,20.152178925524105,16.427147081069833,44.36384738140144,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T13:21:00.384777+00:00,,,SOL/USDT,68.91,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,68.91,,,,"Конфликт трендов между таймфреймами (медвежий на 1d/4h, бычий на 1h), неясные сигналы RSI и MACD, цена в середине диапазона без четкого направления.",,,multi,0.6464183686761811,1.4207099354284718,3.7039553708580226,17.204301075268454,10.948905109489038,55.10331872260487,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T13:48:28.750119+00:00,,,BTC/USDT,61387.2,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,61387.2,,,,"Конфликт таймфреймов (медвежий тренд на 1d/4h, но RSI на 1h указывает на перепроданность). Цена у нижней границы диапазона, но отсутствие согласованного сигнала на всех таймфреймах снижает уверенность.",,,multi,422.02029595981594,821.8041154734499,2113.9423789089583,2.1953025814642384,0.9698527693386305,27.670300894485056,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T13:49:37.440271+00:00,,,ETH/USDT,1642.76,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1642.76,,,,"Конфликт трендов на 1h (MACD бычий vs EMA медвежий) и несогласованность между таймфреймами. Цена у нижней границы диапазона, но RSI не подтверждает сильный SHORT.",,,multi,13.640701666629685,28.405250374575736,77.78252586925073,2.861562258314032,5.69346077150517,39.799796895401144,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T13:51:01.297434+00:00,,,SOL/USDT,68.93,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,68.93,,,,"Конфликт трендов на 1h (MACD бычий vs EMA медвежий) и несогласованность с 1d/4h. Цена близка к нижней границе диапазона, но RSI не подтверждает сильный SHORT.",,,multi,0.6614183686761816,1.4357099354284724,3.718955370858023,26.5700483091792,11.240875912408894,55.228553537883585,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T14:13:32.442071+00:00,,,BTC/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа BTC/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=BTCUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T14:14:56.803685+00:00,,,ETH/USDT,1643.49,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,1643.49,,,,"Конфликт между медвежьим трендом и RSI около 30, снижающий уверенность в SHORT. Цена в середине диапазона 20 свечей на 1d, без явного пробоя.",,,multi,13.576366437134118,28.631678946004314,78.0089544406793,9.801421023866094,6.19542047720552,40.08124183954739,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T14:16:20.046381+00:00,,,SOL/USDT,68.96,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,68.96,,,,"Конфликт трендов на 1d (медвежий) и 1h (бычий), цена в середине диапазона 20 свечей на 1d, противоречие между EMA и MACD на 1h.",,,multi,0.6491742125420596,1.4357099354284724,3.718955370858023,28.019323671497403,11.970802919708122,55.541640576080184,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T15:21:12.791387+00:00,,,BTC/USDT,60954.8,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,60954.8,,,,"Конфликт между медвежьими трендами на 1d/4h/1h и RSI14 <30, снижающим уверенность в SHORT. Цена близка к нижней границе диапазона, но отсутствие согласованных сигналов для LONG/SHORT.",,,multi,427.68707862145703,857.6255440448784,2149.7638074803867,4.6239391278902024,2.355402154586462,22.35356019725172,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:23:20.143575+00:00,,,ETH/USDT,1645.23,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,1645.23,,,,"Конфликт между медвежьим трендом и близостью цены к нижней границе диапазона, RSI ниже 30 снижает уверенность в SHORT, отсутствие четкого пробоя ухудшает сигнал.",,,multi,13.834994236005997,28.70525037457574,78.08252586925073,14.574391988555222,7.391872378463862,40.586101842448876,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:25:11.462814+00:00,,,SOL/USDT,68.49,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,68.49,,,,"Конфликт трендов на 1d (BULLISH MACD vs BEARISH EMA) и слабая согласованность между таймфреймами. Цена у нижней границы диапазона, но RSI не подтверждает сильную перепроданность.",,,multi,0.6675495550068479,1.4421385068570431,3.725383942286594,9.259259259258748,4.817518248175152,52.47338760175326,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:42:06.860884+00:00,,,BTC/USDT,60648.8,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,60648.8,,,,Конфликт трендов на 1d (BULLISH MACD) и медвежьих EMA/MACD на 4h/1h. Низкая уверенность из-за RSI <30 и несогласованных сигналов.,,,multi,444.5585071928854,872.8184011877354,2164.956664623244,0.6642094755433817,0.34647120083319155,18.58473134857999,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:43:32.111380+00:00,,,ETH/USDT,1630.02,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1630.02,,,,"Конфликт трендов на 1d (MACD бычий vs EMA медвежий) и слабая согласованность на 4h/1h. Цена у дна диапазона, но RSI не подтверждает сильный SHORT. Высокий ATR увеличивает риск.",,,multi,14.626422807434563,29.26453608886145,78.64181158353644,1.2078431372548735,0.5110845612637605,36.17292905846512,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:45:25.668775+00:00,,,SOL/USDT,67.76,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,67.76,,,,"Конфликт трендов на 1d и 1h, RSI в зоне перепроданности, цена у нижней границы диапазона без согласованного сигнала.",,,multi,0.707549555006848,1.4821385068570432,3.765383942286594,1.1029411764706305,0.4120879120879276,47.90231684408269,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:51:43.288436+00:00,,,BTC/USDT,60436.5,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,60436.5,,,,"Тренды на 1d, 4h и 1h не согласованы (медвежий на 1d/4h, но цена у нижней границы диапазона 20 свечей на 1h). RSI14 ниже 30 не подтверждает SHORT из-за риска отскока, а медвежий тренд на старших таймфреймах снижает уверенность в LONG.",,,multi,464.5085071928856,892.7684011877355,2184.9066646232436,2.9231249349839756,1.5988620199147066,15.986931463602652,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:53:12.573386+00:00,,,ETH/USDT,1622.32,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1622.32,,,,"Конфликт между медвежьим трендом на 1d/4h и слабым сигналом на 1h из-за RSI <30 и высокого ATR. Цена у нижней границы диапазона, но отсутствие согласованного пробоя снижает уверенность.",,,multi,15.498565664577423,30.13667894600431,79.5139544406793,6.951026856240087,3.241849327684637,33.84012766574788,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T15:55:13.538784+00:00,,,SOL/USDT,67.6,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,67.6,,,,"Конфликт трендов между 1d (BULLISH MACD Histogram) и 4h/1h (BEARISH). Цена в середине диапазона 20 свечей на 1d, без четкого пробоя. RSI ниже 30, но не усиливает SHORT из-за риска отскока.",,,multi,0.7346924121497059,1.5092813639999012,3.792526799429452,8.064516129032235,3.2637075718015622,46.90043832185345,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:02:48.435128+00:00,,,BTC/USDT,60367.7,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,60367.7,,,,"Конфликт трендов на 1d (MACD Histogram положительный) и медвежьих сигналов на 4h/1h. Низкий RSI (ниже 30) снижает уверенность в SHORT из-за риска отскока. Цена близка к нижней границе диапазона, но отсутствие согласованных сигналов на всех таймфреймах.",,,multi,445.934923045164,844.1620209264472,2191.670950337529,3.699724702880452,2.211581457743277,15.322491832164712,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:05:20.901605+00:00,,,ETH/USDT,1620.91,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,1620.91,,,,"Конфликт трендов на 1d (MACD Histogram положительный) и медвежьи сигналы на 4h/1h. RSI14 на 1h ниже 30 снижает уверенность в SHORT. Цена у нижней границы диапазона, но отсутствие согласованных сигналов на всех таймфреймах.",,,multi,14.804228244227485,28.39676445548358,79.52609729782216,5.306712202811224,2.4779195289500655,33.52966777890618,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:07:56.430520+00:00,,,SOL/USDT,67.45,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,67.45,,,,"Конфликт трендов на 1d (BULLISH MACD) и 4h/1h (BEARISH EMA/MACD), RSI на 1h в зоне перепроданности, но без четкого пробоя диапазона. Низкая уверенность из-за несогласованных сигналов.",,,multi,0.7081837356116869,1.4274450012718898,3.7989553708580224,5.95611285266451,2.451612903225777,46.14902943018162,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:25:28.226638+00:00,,,BTC/USDT,60591.9,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,60591.9,,,,"Тренды на 1d, 4h и 1h согласованы в медвежьем направлении, но RSI14 на всех таймфреймах ниже 30, что снижает уверенность в SHORT. Цена близка к нижней границе диапазона, но отсутствие согласованного сигнала для входа и противоречивый MACD Histogram на 1d делают вход рискованным.",,,multi,464.82778018802117,862.4977352121613,2194.5638074803865,12.417607896393019,6.932707065850577,17.888476928159772,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:27:51.394673+00:00,,,ETH/USDT,1632.02,SHORT,65%,,,,,,,SHORT,65%,SHORT,65%,SHORT,65%,1632.02,1655.7703,1584.5195,2.0,"Медвежий тренд на всех таймфреймах, цена близко к нижней границе диапазона, RSI около 35, ATR-уровни подтверждают риск-менеджмент.",,,multi,15.83351395851322,29.42605016976932,79.58038301210787,20.69189751593193,9.713064713064751,36.75322791237489,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:29:39.405249+00:00,,,SOL/USDT,67.67,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,67.67,,,,"Конфликт трендов на 1d (BULLISH MACD) и 4h/1h (BEARISH EMA/MACD), цена в середине диапазона без четкого пробоя, RSI не подтверждает сильный тренд.",,,multi,0.7410408784688303,1.4603021441290331,3.7989553708580224,12.852664576802411,5.2903225806451175,47.27614276768941,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:46:46.430561+00:00,,,BTC/USDT,60246.0,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,60246.0,,,,"Тренды 1d, 4h и 1h согласованы в медвежьем направлении, но RSI на всех таймфреймах указывает на перепроданность, снижая уверенность в SHORT. Цена близка к нижней границе диапазона, но это повышает риск позднего входа. Сигнал слабый, рекомендуется избежать сделок.",,,multi,473.7920659023069,871.4620209264469,2197.842378908958,2.443719412724354,1.3734047234854312,13.655886347784584,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:48:43.811748+00:00,,,ETH/USDT,1616.15,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,1616.15,,,,"Конфликт трендов на 1h (бычий) и 1d/4h (медвежий), слабый сигнал из-за несогласованности таймфреймов и RSI ниже 30, но без четкого пробоя диапазона.",,,multi,15.92137110137035,29.513907312626447,79.668240154965,1.6257040450588627,0.9028661455491619,32.21238938053096,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:50:31.203438+00:00,,,SOL/USDT,66.95,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,66.95,,,,Конфликт трендов между 1d/4h (медвежий) и 1h (перепроданность). Несогласованность сигналов и слабая поддержка RSI для SHORT.,,,multi,0.7681837356116882,1.487445001271891,3.823955370858023,1.1299435028250335,0.6172839506172482,42.89292423293672,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:57:04.054010+00:00,,,BTC/USDT,59846.5,NO TRADE,35%,,,,,,,NO TRADE,35%,NO TRADE,35%,NO TRADE,35%,59846.5,,,,Конфликт трендов на 1h и противоречивые сигналы RSI/EMA/MACD.,,,multi,513.5063516165926,911.1763066407327,2237.5566646232437,6.390499861916638,3.8505058572950195,8.767421656082128,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T16:58:59.179670+00:00,,,ETH/USDT,1589.65,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1589.65,,,,"Конфликт трендов на 1d (BULLISH MACD) и 4h/1h (BEARISH EMA/MACD), RSI ниже 30 снижает уверенность в SHORT, цена близка к нижней границе диапазона, но сигналы не согласованы.",,,multi,17.972085387084636,31.564621598340732,81.7189544406793,3.2575119348497807,1.796221740476937,24.268098070506333,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:01:14.864915+00:00,,,SOL/USDT,66.54,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,66.54,,,,"Конфликт трендов на 1d (MACD бычий, EMA медвежий) и неясная структура на 1d (цена в середине диапазона).",,,multi,0.8117551641831167,1.5310164298433195,3.8675267994294518,5.783132530120693,2.7554535017222603,40.262993112085205,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:01:22.802682+00:00,,,BTC/USDT,59945.4,SETUP,80%,,,,,,,SHORT,80%,SETUP,80%,SETUP,80%,59945.4,60682.59455493657,58471.01089012686,2.0,не хватает отката для входа.,,,multi,491.4630366243804,911.1763066407327,2237.5566646232437,9.121789560894861,5.49620607028759,9.9776072831394,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:01:23.902368+00:00,,,ETH/USDT,1592.7,SETUP,80%,,,,,,,SHORT,80%,SETUP,80%,SETUP,80%,1592.7,1618.5832617281067,1540.9334765437868,2.0,не хватает отката для входа.,,,multi,17.2555078187378,31.64462159834074,81.7989544406793,7.086614173228428,3.9258955147285675,25.344552444508956,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:01:24.722404+00:00,,,SOL/USDT,66.68,SETUP,80%,,,,,,,SHORT,80%,SETUP,80%,SETUP,80%,66.68,67.83851613591405,64.36296772817192,2.0,не хватает отката для входа.,,,multi,0.7723440906093567,1.5310164298433195,3.8675267994294518,9.156626506024317,4.362801377726858,41.20225422667501,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:03:30.337886+00:00,,,BTC/USDT,60040.1,SETUP,80%,,,,,,,SHORT,80%,SETUP,80%,SETUP,80%,60040.1,60782.523126365144,58555.25374726971,2.0,не хватает отката для входа.,,,multi,494.9487509100949,911.1763066407327,2237.5566646232437,11.737089201877934,7.1252662406816505,11.133952498072771,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:03:33.733749+00:00,,,ETH/USDT,1597.21,SETUP,80%,,,,,,,SHORT,80%,SETUP,80%,SETUP,80%,1597.21,1623.3300474423925,1544.9699051152152,2.0,не хватает отката для входа.,,,multi,17.413364961594944,31.64462159834074,81.7989544406793,11.26447429365454,6.029970235040539,26.603800957493117,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:03:37.351097+00:00,,,SOL/USDT,66.92,SETUP,80%,,,,,,,SHORT,80%,SETUP,80%,SETUP,80%,66.92,68.09137327877119,64.57725344245763,2.0,не хватает отката для входа.,,,multi,0.7809155191807856,1.5310164298433195,3.8675267994294518,14.939759036144668,6.888633754305487,42.39198497182215,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:07:44.774636+00:00,,,BTC/USDT,59799.9,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,59799.9,60546.43741207943,58306.82517584114,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,497.6916080529521,911.1763066407327,2237.5566646232437,5.103562551781357,3.075079872204522,8.242477637874263,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:07:45.822821+00:00,,,ETH/USDT,1587.83,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1587.83,1614.2007617281067,1535.0884765437863,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,17.58050781873781,31.64462159834074,81.7989544406793,2.5752663270032157,1.4266652981627685,23.931524735238646,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:07:46.782543+00:00,,,SOL/USDT,66.39,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,66.39,67.58601613591404,63.99796772817193,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.7973440906093573,1.5310164298433195,3.8675267994294518,2.1686746987952596,1.0332950631458475,39.323731997495315,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
